Date,Close
2021-12-28,5608.375
2021-12-29,5674.87744140625
2021-12-30,5608.375
2022-01-03,5541.87255859375
2022-01-04,5564.0400390625
2022-01-05,5519.70458984375
2022-01-06,5586.20751953125
2022-01-07,5697.044921875
2022-01-10,5674.87744140625
2022-01-11,5785.71484375
2022-01-12,5852.21728515625
2022-01-13,5852.21728515625
2022-01-14,5763.546875
2022-01-17,5741.3798828125
2022-01-18,5697.044921875
2022-01-19,5697.044921875
2022-01-20,5630.5419921875
2022-01-21,5741.3798828125
2022-01-24,5674.87744140625
2022-01-25,5630.5419921875
2022-01-26,5719.21240234375
2022-01-27,5697.044921875
2022-01-28,5652.70947265625
2022-01-31,5608.375
2022-02-02,5674.87744140625
2022-02-03,5697.044921875
2022-02-04,5697.044921875
2022-02-07,5741.3798828125
2022-02-08,5652.70947265625
2022-02-09,5630.5419921875
2022-02-10,5608.375
2022-02-11,5630.5419921875
2022-02-14,5630.5419921875
2022-02-15,5652.70947265625
2022-02-16,5586.20751953125
2022-02-17,5652.70947265625
2022-02-18,5652.70947265625
2022-02-21,5564.0400390625
2022-02-22,5674.87744140625
2022-02-23,5674.87744140625
2022-02-24,5608.375
2022-02-25,5497.537109375
2022-03-01,5475.3701171875
2022-03-02,5497.537109375
2022-03-04,5386.69970703125
2022-03-07,5076.35546875
2022-03-08,5253.69482421875
2022-03-09,5275.8623046875
2022-03-10,5386.69970703125
2022-03-11,5364.5322265625
2022-03-14,5408.8671875
2022-03-15,5364.5322265625
2022-03-16,5453.20263671875
2022-03-17,5431.03466796875
2022-03-18,5342.365234375
2022-03-21,5298.0302734375
2022-03-22,5342.365234375
2022-03-23,5298.0302734375
2022-03-24,5275.8623046875
2022-03-25,5120.68994140625
2022-03-28,5142.857421875
2022-03-29,5165.02490234375
2022-03-30,5253.69482421875
2022-03-31,5275.8623046875
2022-04-01,5364.5322265625
2022-04-04,5408.8671875
2022-04-05,5408.8671875
2022-04-06,5408.8671875
2022-04-07,5408.8671875
2022-04-08,5431.03466796875
2022-04-11,5386.69970703125
2022-04-12,5453.20263671875
2022-04-13,5497.537109375
2022-04-14,5431.03466796875
2022-04-18,5431.03466796875
2022-04-19,5497.537109375
2022-04-20,5519.70458984375
2022-04-21,5541.87255859375
2022-04-22,5586.20751953125
2022-04-25,5586.20751953125
2022-04-26,5586.20751953125
2022-04-27,5630.5419921875
2022-04-28,5586.20751953125
2022-05-09,5431.03466796875
2022-05-10,5674.87744140625
2022-05-11,5719.21240234375
2022-05-12,5674.87744140625
2022-05-13,5719.21240234375
2022-05-17,5763.546875
2022-05-18,5763.546875
2022-05-19,5719.21240234375
2022-05-20,5719.21240234375
2022-05-23,5674.87744140625
2022-05-24,5564.0400390625
2022-05-25,5674.87744140625
2022-05-27,5697.044921875
2022-05-30,5719.21240234375
2022-05-31,5852.21728515625
2022-06-02,5940.88720703125
2022-06-03,5918.7197265625
2022-06-06,6140.39501953125
2022-06-07,6140.39501953125
2022-06-08,6184.7294921875
2022-06-09,6096.0595703125
2022-06-10,6096.0595703125
2022-06-13,6051.724609375
2022-06-14,6096.0595703125
2022-06-15,6029.55712890625
2022-06-16,6029.55712890625
2022-06-17,6051.724609375
2022-06-20,6118.22705078125
2022-06-21,6096.0595703125
2022-06-22,6184.7294921875
2022-06-23,6317.734375
2022-06-24,6273.39990234375
2022-06-27,6384.2373046875
2022-06-28,6428.57177734375
2022-06-29,6295.56689453125
2022-06-30,6251.23193359375
2022-07-01,6229.064453125
2022-07-04,6051.724609375
2022-07-05,6140.39501953125
2022-07-06,6206.89697265625
2022-07-07,6118.22705078125
2022-07-08,6229.064453125
2022-07-11,6229.064453125
2022-07-12,6251.23193359375
2022-07-13,6051.724609375
2022-07-14,6140.39501953125
2022-07-15,6118.22705078125
2022-07-18,6251.23193359375
2022-07-19,6339.90185546875
2022-07-20,6295.56689453125
2022-07-21,6362.06982421875
2022-07-22,6251.23193359375
2022-07-25,6229.064453125
2022-07-26,6206.89697265625
2022-07-27,6206.89697265625
2022-07-28,6118.22705078125
2022-07-29,6029.55712890625
2022-08-01,6118.22705078125
2022-08-02,6190.29345703125
2022-08-03,6074.802734375
2022-08-04,6144.0966796875
2022-08-05,6120.9990234375
2022-08-08,6120.9990234375
2022-08-09,6051.70458984375
2022-08-10,6120.9990234375
2022-08-11,6097.90087890625
2022-08-12,6120.9990234375
2022-08-15,6120.9990234375
2022-08-16,6051.70458984375
2022-08-18,6074.802734375
2022-08-19,6074.802734375
2022-08-22,6144.0966796875
2022-08-23,6144.0966796875
2022-08-24,6144.0966796875
2022-08-25,6074.802734375
2022-08-26,6005.50830078125
2022-08-29,6120.9990234375
2022-08-30,6005.50830078125
2022-08-31,5751.42919921875
2022-09-01,5797.62548828125
2022-09-02,5913.1162109375
2022-09-05,5890.017578125
2022-09-06,5866.91943359375
2022-09-07,5820.7236328125
2022-09-08,5774.52734375
2022-09-09,5751.42919921875
2022-09-12,5751.42919921875
2022-09-13,5728.3310546875
2022-09-14,5751.42919921875
2022-09-15,5705.2333984375
2022-09-16,5820.7236328125
2022-09-19,5728.3310546875
2022-09-20,5728.3310546875
2022-09-21,5774.52734375
2022-09-22,5774.52734375
2022-09-23,5728.3310546875
2022-09-26,5728.3310546875
2022-09-27,5682.13525390625
2022-09-28,5635.9384765625
2022-09-29,5566.64453125
2022-09-30,5566.64453125
2022-10-03,5566.64453125
2022-10-04,5589.7421875
2022-10-05,5566.64453125
2022-10-06,5635.9384765625
2022-10-07,5612.84033203125
2022-10-10,5659.03662109375
2022-10-11,5659.03662109375
2022-10-12,5612.84033203125
2022-10-13,5589.7421875
2022-10-14,5589.7421875
2022-10-17,5659.03662109375
2022-10-18,5705.2333984375
2022-10-19,5751.42919921875
2022-10-20,5866.91943359375
2022-10-21,5797.62548828125
2022-10-24,5820.7236328125
2022-10-25,5728.3310546875
2022-10-26,5843.82177734375
2022-10-27,5820.7236328125
2022-10-28,5890.017578125
2022-10-31,5959.3125
2022-11-01,5959.3125
2022-11-02,5936.21435546875
2022-11-03,5890.017578125
2022-11-04,5959.3125
2022-11-07,6005.50830078125
2022-11-08,5982.41064453125
2022-11-09,6051.70458984375
2022-11-10,5982.41064453125
2022-11-11,5913.1162109375
2022-11-14,5982.41064453125
2022-11-15,6005.50830078125
2022-11-16,6005.50830078125
2022-11-17,6028.6064453125
2022-11-18,6005.50830078125
2022-11-21,6028.6064453125
2022-11-22,5959.3125
2022-11-23,5959.3125
2022-11-24,5936.21435546875
2022-11-25,5843.82177734375
2022-11-28,5797.62548828125
2022-11-29,5843.82177734375
2022-11-30,5959.3125
2022-12-01,6167.1953125
2022-12-02,6259.587890625
2022-12-05,6259.587890625
2022-12-06,6259.587890625
2022-12-07,6328.8818359375
2022-12-08,6375.078125
2022-12-09,6398.1767578125
2022-12-12,6444.37255859375
2022-12-13,6398.1767578125
2022-12-14,6421.2744140625
2022-12-15,6444.37255859375
2022-12-16,6421.2744140625
2022-12-19,6467.470703125
2022-12-20,6444.37255859375
2022-12-21,6375.078125
2022-12-22,6282.685546875
2022-12-23,6305.78369140625
2022-12-26,6351.97998046875
2022-12-27,6282.685546875
2022-12-28,6213.3916015625
2022-12-29,6282.685546875
2022-12-30,6213.3916015625
2023-01-02,6259.587890625
2023-01-03,6236.48974609375
2023-01-04,6328.8818359375
2023-01-05,6328.8818359375
2023-01-06,6421.2744140625
2023-01-09,6421.2744140625
2023-01-10,6167.1953125
2023-01-11,6167.1953125
2023-01-12,6120.9990234375
2023-01-13,6190.29345703125
2023-01-16,6190.29345703125
2023-01-17,6305.78369140625
2023-01-18,6421.2744140625
2023-01-19,6351.97998046875
2023-01-20,6351.97998046875
2023-01-24,6398.1767578125
2023-01-25,6282.685546875
2023-01-26,6190.29345703125
2023-01-27,6190.29345703125
2023-01-30,6282.685546875
2023-01-31,6213.3916015625
2023-02-01,6144.0966796875
2023-02-02,6097.90087890625
2023-02-03,6190.29345703125
2023-02-06,6167.1953125
2023-02-07,6167.1953125
2023-02-08,6282.685546875
2023-02-09,6259.587890625
2023-02-10,6375.078125
2023-02-13,6213.3916015625
2023-02-14,6236.48974609375
2023-02-15,6167.1953125
2023-02-16,6097.90087890625
2023-02-17,6097.90087890625
2023-02-20,6120.9990234375
2023-02-21,6028.6064453125
2023-02-22,6097.90087890625
2023-02-23,6074.802734375
2023-02-24,6074.802734375
2023-02-27,6097.90087890625
2023-02-28,5982.41064453125
2023-03-01,5797.62548828125
2023-03-02,5774.52734375
2023-03-03,5797.62548828125
2023-03-06,5774.52734375
2023-03-07,5774.52734375
2023-03-08,5682.13525390625
2023-03-09,5682.13525390625
2023-03-10,5659.03662109375
2023-03-13,5659.03662109375
2023-03-14,5705.2333984375
2023-03-15,5635.9384765625
2023-03-16,5682.13525390625
2023-03-17,5659.03662109375
2023-03-20,5728.3310546875
2023-03-21,5659.03662109375
2023-03-24,5843.82177734375
2023-03-27,5890.017578125
2023-03-28,5890.017578125
2023-03-29,5866.91943359375
2023-03-30,5913.1162109375
2023-03-31,5728.3310546875
2023-04-03,5705.2333984375
2023-04-04,5866.91943359375
2023-04-05,5797.62548828125
2023-04-06,5774.52734375
2023-04-10,5843.82177734375
2023-04-11,5866.91943359375
2023-04-12,5797.62548828125
2023-04-13,5797.62548828125
2023-04-14,5820.7236328125
2023-04-17,5843.82177734375
2023-04-18,5866.91943359375
2023-04-26,6005.50830078125
2023-04-27,5936.21435546875
2023-04-28,5959.3125
2023-05-02,6005.50830078125
2023-05-03,6144.0966796875
2023-05-04,6120.9990234375
2023-05-05,6190.29345703125
2023-05-08,6351.97998046875
2023-05-09,6305.78369140625
2023-05-10,6375.078125
2023-05-11,6282.685546875
2023-05-12,6213.3916015625
2023-05-15,6213.3916015625
2023-05-16,6305.78369140625
2023-05-17,6282.685546875
2023-05-19,6421.2744140625
2023-05-22,6375.078125
2023-05-23,6421.2744140625
2023-05-24,6421.2744140625
2023-05-25,6559.86279296875
2023-05-26,6652.255859375
2023-05-29,6652.255859375
2023-05-30,6606.05908203125
2023-05-31,6559.86279296875
2023-06-05,6698.45166015625
2023-06-06,6813.9423828125
2023-06-07,6883.23681640625
2023-06-08,6860.13818359375
2023-06-09,6860.13818359375
2023-06-12,6883.23681640625
2023-06-13,6790.84423828125
2023-06-14,6860.13818359375
2023-06-15,6883.23681640625
2023-06-16,6721.5498046875
2023-06-19,6837.0400390625
2023-06-20,6606.05908203125
2023-06-21,6813.9423828125
2023-06-22,6675.35400390625
2023-06-23,6744.64794921875
2023-06-26,6767.74609375
2023-06-27,6790.84423828125
2023-07-03,6698.45166015625
2023-07-04,6813.9423828125
2023-07-05,6860.13818359375
2023-07-06,6883.23681640625
2023-07-07,6961.70556640625
2023-07-10,6937.7822265625
2023-07-11,6985.62890625
2023-07-12,7081.322265625
2023-07-13,7129.16943359375
2023-07-14,7129.16943359375
2023-07-17,6985.62890625
2023-07-18,7033.4755859375
2023-07-20,7009.55224609375
2023-07-21,7009.55224609375
2023-07-24,6961.70556640625
2023-07-25,6866.01220703125
2023-07-26,6866.01220703125
2023-07-27,6937.7822265625
2023-07-28,7009.55224609375
2023-07-31,7009.55224609375
2023-08-01,6698.54833984375
2023-08-02,6746.39501953125
2023-08-03,6746.39501953125
2023-08-04,6746.39501953125
2023-08-07,6770.318359375
2023-08-08,6698.54833984375
2023-08-09,6674.625
2023-08-10,6770.318359375
2023-08-11,6746.39501953125
2023-08-14,6746.39501953125
2023-08-15,6698.54833984375
2023-08-16,6794.24169921875
2023-08-18,6746.39501953125
2023-08-21,6698.54833984375
2023-08-22,6698.54833984375
2023-08-23,6770.318359375
2023-08-24,6722.4716796875
2023-08-25,6818.1650390625
2023-08-28,6794.24169921875
2023-08-29,6842.08837890625
2023-08-30,6746.39501953125
2023-08-31,6794.24169921875
2023-09-01,6698.54833984375
2023-09-04,6602.8544921875
2023-09-05,6555.0078125
2023-09-06,6578.93115234375
2023-09-07,6650.70166015625
2023-09-08,6626.7783203125
2023-09-11,6650.70166015625
2023-09-12,6555.0078125
2023-09-13,6602.8544921875
2023-09-14,6411.4677734375
2023-09-15,6459.314453125
2023-09-18,6315.77392578125
2023-09-19,6387.54443359375
2023-09-20,6507.1611328125
2023-09-21,6411.4677734375
2023-09-22,6483.23779296875
2023-09-25,6483.23779296875
2023-09-26,6411.4677734375
2023-09-27,6459.314453125
2023-09-29,6339.697265625
2023-10-02,6459.314453125
2023-10-03,6435.39111328125
2023-10-04,6459.314453125
2023-10-05,6578.93115234375
2023-10-06,6578.93115234375
2023-10-09,6555.0078125
2023-10-10,6507.1611328125
2023-10-11,6459.314453125
2023-10-12,6435.39111328125
2023-10-13,6411.4677734375
2023-10-16,6435.39111328125
2023-10-17,6555.0078125
2023-10-18,6507.1611328125
2023-10-19,6459.314453125
2023-10-20,6387.54443359375
2023-10-23,6315.77392578125
2023-10-24,6435.39111328125
2023-10-25,6459.314453125
2023-10-26,6459.314453125
2023-10-27,6459.314453125
2023-10-30,6435.39111328125
2023-10-31,6363.62060546875
2023-11-01,6363.62060546875
2023-11-02,6196.1572265625
2023-11-03,6100.46337890625
2023-11-06,6076.5400390625
2023-11-07,6100.46337890625
2023-11-08,6076.5400390625
2023-11-09,6052.61669921875
2023-11-10,6052.61669921875
2023-11-13,6172.23388671875
2023-11-14,6100.46337890625
2023-11-15,6148.310546875
2023-11-16,6172.23388671875
2023-11-17,6148.310546875
2023-11-20,6124.38720703125
2023-11-21,6148.310546875
2023-11-22,6076.5400390625
2023-11-23,6076.5400390625
2023-11-24,6148.310546875
2023-11-27,6124.38720703125
2023-11-28,6100.46337890625
2023-11-29,6148.310546875
2023-11-30,6148.310546875
2023-12-01,6052.61669921875
2023-12-04,6076.5400390625
2023-12-05,6196.1572265625
2023-12-06,6220.08056640625
2023-12-07,6172.23388671875
2023-12-08,6124.38720703125
2023-12-11,6100.46337890625
2023-12-12,6148.310546875
2023-12-13,6124.38720703125
2023-12-14,6124.38720703125
2023-12-15,6052.61669921875
2023-12-18,6004.77001953125
2023-12-19,6052.61669921875
2023-12-20,6004.77001953125
2023-12-21,6004.77001953125
2023-12-22,6004.77001953125
2023-12-27,6076.5400390625
2023-12-28,6172.23388671875
2023-12-29,6172.23388671875
